id,nom,categorie_code,categorie_label,sous_categorie,ville,province_code,province_label,telephone,site_web,adresse,horaires,description,urgent,couvre_province,badge_verifie,featured,lat,lng,langues,organisation_id
tr-garde-lamothe-garderie-en-milieu-familial,Lamothe garderie en milieu familial,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.31154,-72.54664,,
tr-garde-milieu-familial-4,Services de garde en milieu familial — Trois-Rivières (4),childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.35033,-72.58908,,
tr-garde-service-de-garde-les-petits-chatons,service de garde les petits chatons,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.36079,-72.58381,,
tr-garde-cpe-le-coffre-a-jouets,CPE LE COFFRE À JOUETS,childcare,Services de garde,CPE subventionné,Trois-Rivières,,,1-844-270-5055,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"260, rue Vachon, Trois-Rivières, QC G8T 8Y2",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.36915,-72.57357,,
tr-garde-garderie-educative-lumiere-du-monde,Garderie éducative lumière du monde,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.32093,-72.50617,,
tr-garde-maryse-gauthier,MARYSE GAUTHIER,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.3164,-72.51206,,
tr-garde-garderie-les-amis-de-nounou,garderie les amis de nounou,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.37701,-72.53179,,
tr-garde-alexandra-robert,Alexandra Robert,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.34104,-72.59378,,
tr-garde-lison-lapointe,Lison Lapointe,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.30824,-72.53917,,
tr-garde-isabelle-dumas,Isabelle Dumas,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.37561,-72.56395,,
tr-garde-g-l-oiseau-bleu-ii,G. L'OISEAU BLEU II,childcare,Services de garde,Garderie subventionné,Trois-Rivières,,,819-909-1145,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"430, rue Saint-Laurent, Trois-Rivières QC G8T 6H3",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Garderie (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.37054,-72.50894,,
tr-garde-sylvie-beaumier,Sylvie Beaumier,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.30884,-72.5265,,
tr-garde-la-cabane-des-p-tis-amis,La Cabane Des P'tis amis,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.341,-72.59586,,
tr-garde-nancy-leduc,Nancy Leduc,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.37352,-72.5128,,
tr-garde-cpe-le-cerf-volant-inst-sainte-madeleine,CPE LE CERF-VOLANT - INST. SAINTE-MADELEINE,childcare,Services de garde,CPE subventionné,Trois-Rivières,,,1-844-270-5055,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"976, rue de la Terrière, Trois-Rivières, QC G8Z 3J4",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.30499,-72.54433,,
tr-garde-mme-abibata-aziz-gbane,Mme Abibata Aziz Gbane,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.31306,-72.50894,,
tr-garde-melina-veillette,Melina Veillette,childcare,Services de garde,Milieu familial non subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (non subventionné) à Trois-Rivières. Tarif : À partir de 45.00 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.37451,-72.51121,,
tr-garde-nancy,Nancy,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.3664,-72.58835,,
tr-garde-milieu-familial-5,Services de garde en milieu familial — Trois-Rivières (5),childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.31281,-72.58011,,
tr-garde-cpe-le-cerf-volant-inst-mercier,CPE LE CERF-VOLANT - INST. MERCIER,childcare,Services de garde,CPE subventionné,Trois-Rivières,,,1-844-270-5055,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"976, rue de la Terrière, Trois-Rivières, QC G8Z 3J4",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.38336,-72.54796,,
tr-garde-garderie-en-mf-arc-en-ciel,Garderie en MF Arc-en-ciel,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.303,-72.53776,,
tr-garde-mme-josianne-parent,Mme Josianne Parent,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.30938,-72.51054,,
tr-garde-cathy-tremblay,cathy tremblay,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.36874,-72.49672,,
tr-garde-mme-fatima-zahra-ammar,Mme Fatima Zahra Ammar,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.33019,-72.48673,,
tr-garde-cpe-le-cerf-volant-inst-toupin,CPE LE CERF-VOLANT - INST. TOUPIN,childcare,Services de garde,CPE subventionné,Trois-Rivières,,,1-844-270-5055,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"976, rue de la Terrière, Trois-Rivières, QC G8Z 3J4",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.35263,-72.48485,,
tr-garde-mesamis,Mesamis,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.36686,-72.59268,,
tr-garde-mme-sonya-tetreault,Mme Sonya Tétreault,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.36115,-72.59791,,
tr-garde-mme-marjorie-theagene,Mme Marjorie Theagene,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.32164,-72.59857,,
tr-garde-saida-habibi-ihlane,SAIDA Habibi ihlane,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.36153,-72.6021,,
tr-garde-garderie-les-za-mi,Garderie Les ZA-MI,childcare,Services de garde,Milieu familial subventionné,Trois-Rivières,,,819-694-6662,https://www.quebec.ca/famille-et-soutien-aux-personnes/enfance/garderies-et-services-de-garde/portail-inscription/parents/acceder-parents,"500, rue des Forges, Trois-Rivières QC G9A 2H5",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Trois-Rivières. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.33768,-72.47869,,
shawi-garde-a-coeur-joie,À Coeur Joie,childcare,Services de garde,Milieu familial non subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (non subventionné) à Shawinigan. Tarif : Tarif à confirmer. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.57935,-72.78663,,
shawi-garde-a-coeur-joie-sgee-en-communaute,"À Coeur Joie, sgee en communauté",childcare,Services de garde,Milieu familial non subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (non subventionné) à Shawinigan. Tarif : À partir de 65.00 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.58551,-72.7804,,
shawi-garde-mme-marika-lemire,Mme Marika Lemire,childcare,Services de garde,Milieu familial non subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (non subventionné) à Shawinigan. Tarif : Tarif à confirmer. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.5957,-72.76169,,
shawi-garde-service-de-garde-chez-marie,Service de garde chez Marie,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.55155,-72.79139,,
shawi-garde-service-de-garde-zoe,Service de garde Zoé,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.55205,-72.70574,,
shawi-garde-melissa-crete,MELISSA CRETE,childcare,Services de garde,Milieu familial non subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (non subventionné) à Shawinigan. Tarif : À partir de 55.00 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.5759,-72.79476,,
shawi-garde-milieu-familial,Services de garde en milieu familial — Shawinigan,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.57325,-72.7958,,
shawi-garde-jade-flageole,jade flageole,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.59914,-72.74249,,
shawi-garde-sandrine-oka,Sandrine Oka,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.59267,-72.71887,,
shawi-garde-les-amis-de-kathlyn,Les amis de Kathlyn,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.54696,-72.78975,,
shawi-garde-france-vaugeois,France Vaugeois,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.59754,-72.76754,,
shawi-garde-laurie-st-arneault,Laurie St-Arneault,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.55152,-72.70078,,
shawi-garde-les-amis-d-amina,Les amis d'Amina,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.53259,-72.72866,,
shawi-garde-carolle-hebert,Carolle Hébert,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.56125,-72.80255,,
shawi-garde-mme-kamar-suleiman,Mme Kamar Suleiman,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.54165,-72.70727,,
shawi-garde-ibtissam-bensalem,ibtissam bensalem,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.60201,-72.7661,,
shawi-garde-cpe-la-maison-du-pipandor,CPE LA MAISON DU PIPANDOR,childcare,Services de garde,CPE subventionné,Shawinigan,,,819-852-0177,,"3980, 105e Avenue, Shawinigan QC G9P 4G1 (emplacement temporaire)",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.54778,-72.69979,,
shawi-garde-cpe-le-pipandor,CPE LE PIPANDOR,childcare,Services de garde,CPE subventionné,Shawinigan,,,819-537-0404,,"90, 119e Rue, Shawinigan-Sud QC G9P 4E6",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.56669,-72.80586,,
shawi-garde-garderie-tournesol,Garderie Tournesol,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.60035,-72.78168,,
shawi-garde-mme-karenne-rivard,Mme Karenne Rivard,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.60776,-72.75237,,
shawi-garde-france-gignac,France Gignac,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.6075,-72.73675,,
shawi-garde-chez-katou,Chez Katou,childcare,Services de garde,Milieu familial subventionné,Shawinigan,,,819-533-3326,,"821, 5e Avenue, Shawinigan QC G9T 2M9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Shawinigan. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,46.53766,-72.70191,,
drum-garde-cpe-les-petits-lutins-de-drum-inst-de-dr,CPE LES PETITS LUTINS DE DRUM. - INST. DE DRUMMONDVILLE,childcare,Services de garde,CPE subventionné,Drummondville,,,819-472-4474,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88218,-72.47874,,
drum-garde-cpe-les-petits-lutins-de-drum-inst-du-fr,CPE LES PETITS LUTINS DE DRUM. - INST. DU FRAISIER,childcare,Services de garde,CPE subventionné,Drummondville,,,819-472-4474,,"230A, rue Moisan, Drummondville QC J2C 1W8 (inst. Fraisier)",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88326,-72.49076,,
drum-garde-g-la-petite-ecole-vision-drummondville,G. LA PETITE ÉCOLE VISION DRUMMONDVILLE,childcare,Services de garde,Garderie non subventionné,Drummondville,,,819-850-1850,,"2645, boul. Lemire, Drummondville QC",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Garderie (non subventionné) à Drummondville. Tarif : À partir de 70.00 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88609,-72.48001,,
drum-garde-cpe-cooperatif-les-p-tites-abeilles-inst,CPE COOPÉRATIF LES P'TITES ABEILLES - INST. LINDSAY,childcare,Services de garde,CPE subventionné,Drummondville,,,819-472-7182,,"581, rue Lindsay, Drummondville QC J2B 1H6",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88589,-72.478,,
